filename,label
Tuberculosis/Tuberculosis-39.png,Tuberculosis
Tuberculosis/Tuberculosis-40.png,Tuberculosis
Tuberculosis/Tuberculosis-41.png,Tuberculosis
Tuberculosis/Tuberculosis-42.png,Tuberculosis
Tuberculosis/Tuberculosis-43.png,Tuberculosis
Tuberculosis/Tuberculosis-44.png,Tuberculosis
Tuberculosis/Tuberculosis-45.png,Tuberculosis
Tuberculosis/Tuberculosis-46.png,Tuberculosis
Tuberculosis/Tuberculosis-47.png,Tuberculosis
Tuberculosis/Tuberculosis-48.png,Tuberculosis
Tuberculosis/Tuberculosis-49.png,Tuberculosis
Tuberculosis/Tuberculosis-50.png,Tuberculosis
Tuberculosis/Tuberculosis-51.png,Tuberculosis
Tuberculosis/Tuberculosis-52.png,Tuberculosis
Tuberculosis/Tuberculosis-53.png,Tuberculosis
Tuberculosis/Tuberculosis-54.png,Tuberculosis
Tuberculosis/Tuberculosis-55.png,Tuberculosis
Tuberculosis/Tuberculosis-56.png,Tuberculosis
Tuberculosis/Tuberculosis-57.png,Tuberculosis
Tuberculosis/Tuberculosis-58.png,Tuberculosis
Tuberculosis/Tuberculosis-59.png,Tuberculosis
Tuberculosis/Tuberculosis-60.png,Tuberculosis
Tuberculosis/Tuberculosis-61.png,Tuberculosis
Tuberculosis/Tuberculosis-62.png,Tuberculosis
Tuberculosis/Tuberculosis-63.png,Tuberculosis
Tuberculosis/Tuberculosis-64.png,Tuberculosis
Tuberculosis/Tuberculosis-65.png,Tuberculosis
Tuberculosis/Tuberculosis-66.png,Tuberculosis
Tuberculosis/Tuberculosis-67.png,Tuberculosis
Tuberculosis/Tuberculosis-68.png,Tuberculosis
Tuberculosis/Tuberculosis-69.png,Tuberculosis
Tuberculosis/Tuberculosis-70.png,Tuberculosis
Tuberculosis/Tuberculosis-71.png,Tuberculosis
Tuberculosis/Tuberculosis-72.png,Tuberculosis
Tuberculosis/Tuberculosis-73.png,Tuberculosis
Tuberculosis/Tuberculosis-74.png,Tuberculosis
Tuberculosis/Tuberculosis-75.png,Tuberculosis
Tuberculosis/Tuberculosis-76.png,Tuberculosis
Tuberculosis/Tuberculosis-77.png,Tuberculosis
Tuberculosis/Tuberculosis-78.png,Tuberculosis
Tuberculosis/Tuberculosis-79.png,Tuberculosis
Tuberculosis/Tuberculosis-80.png,Tuberculosis
Tuberculosis/Tuberculosis-81.png,Tuberculosis
Tuberculosis/Tuberculosis-82.png,Tuberculosis
Tuberculosis/Tuberculosis-83.png,Tuberculosis
Tuberculosis/Tuberculosis-84.png,Tuberculosis
Tuberculosis/Tuberculosis-85.png,Tuberculosis
Tuberculosis/Tuberculosis-86.png,Tuberculosis
Tuberculosis/Tuberculosis-87.png,Tuberculosis
Tuberculosis/Tuberculosis-88.png,Tuberculosis
Tuberculosis/Tuberculosis-89.png,Tuberculosis
Tuberculosis/Tuberculosis-90.png,Tuberculosis
Tuberculosis/Tuberculosis-91.png,Tuberculosis
Tuberculosis/Tuberculosis-92.png,Tuberculosis
Tuberculosis/Tuberculosis-93.png,Tuberculosis
Tuberculosis/Tuberculosis-94.png,Tuberculosis
Tuberculosis/Tuberculosis-95.png,Tuberculosis
Tuberculosis/Tuberculosis-96.png,Tuberculosis
Tuberculosis/Tuberculosis-97.png,Tuberculosis
Tuberculosis/Tuberculosis-98.png,Tuberculosis
Tuberculosis/Tuberculosis-99.png,Tuberculosis
Tuberculosis/Tuberculosis-100.png,Tuberculosis
Tuberculosis/Tuberculosis-101.png,Tuberculosis
Tuberculosis/Tuberculosis-102.png,Tuberculosis
Tuberculosis/Tuberculosis-103.png,Tuberculosis
Tuberculosis/Tuberculosis-104.png,Tuberculosis
Tuberculosis/Tuberculosis-105.png,Tuberculosis
Tuberculosis/Tuberculosis-106.png,Tuberculosis
Tuberculosis/Tuberculosis-107.png,Tuberculosis
Tuberculosis/Tuberculosis-108.png,Tuberculosis
Tuberculosis/Tuberculosis-109.png,Tuberculosis
Tuberculosis/Tuberculosis-110.png,Tuberculosis
Tuberculosis/Tuberculosis-111.png,Tuberculosis
Tuberculosis/Tuberculosis-112.png,Tuberculosis
Tuberculosis/Tuberculosis-113.png,Tuberculosis
Tuberculosis/Tuberculosis-114.png,Tuberculosis
Tuberculosis/Tuberculosis-115.png,Tuberculosis
Tuberculosis/Tuberculosis-116.png,Tuberculosis
Tuberculosis/Tuberculosis-117.png,Tuberculosis
Tuberculosis/Tuberculosis-118.png,Tuberculosis
Tuberculosis/Tuberculosis-119.png,Tuberculosis
Tuberculosis/Tuberculosis-120.png,Tuberculosis
Tuberculosis/Tuberculosis-121.png,Tuberculosis
Tuberculosis/Tuberculosis-122.png,Tuberculosis
Tuberculosis/Tuberculosis-123.png,Tuberculosis
Tuberculosis/Tuberculosis-124.png,Tuberculosis
Tuberculosis/Tuberculosis-125.png,Tuberculosis
Tuberculosis/Tuberculosis-126.png,Tuberculosis
Tuberculosis/Tuberculosis-127.png,Tuberculosis
Tuberculosis/Tuberculosis-128.png,Tuberculosis
Tuberculosis/Tuberculosis-129.png,Tuberculosis
Tuberculosis/Tuberculosis-130.png,Tuberculosis
Tuberculosis/Tuberculosis-131.png,Tuberculosis
Tuberculosis/Tuberculosis-132.png,Tuberculosis
Tuberculosis/Tuberculosis-133.png,Tuberculosis
Tuberculosis/Tuberculosis-134.png,Tuberculosis
Tuberculosis/Tuberculosis-135.png,Tuberculosis
Tuberculosis/Tuberculosis-136.png,Tuberculosis
Tuberculosis/Tuberculosis-137.png,Tuberculosis
Tuberculosis/Tuberculosis-138.png,Tuberculosis
Tuberculosis/Tuberculosis-139.png,Tuberculosis
Tuberculosis/Tuberculosis-140.png,Tuberculosis
Tuberculosis/Tuberculosis-141.png,Tuberculosis
Tuberculosis/Tuberculosis-142.png,Tuberculosis
Tuberculosis/Tuberculosis-143.png,Tuberculosis
Tuberculosis/Tuberculosis-144.png,Tuberculosis
Tuberculosis/Tuberculosis-145.png,Tuberculosis
Tuberculosis/Tuberculosis-146.png,Tuberculosis
Tuberculosis/Tuberculosis-147.png,Tuberculosis
Tuberculosis/Tuberculosis-148.png,Tuberculosis
Tuberculosis/Tuberculosis-149.png,Tuberculosis
Tuberculosis/Tuberculosis-150.png,Tuberculosis
Tuberculosis/Tuberculosis-151.png,Tuberculosis
Tuberculosis/Tuberculosis-152.png,Tuberculosis
Tuberculosis/Tuberculosis-153.png,Tuberculosis
Tuberculosis/Tuberculosis-154.png,Tuberculosis
Tuberculosis/Tuberculosis-155.png,Tuberculosis
Tuberculosis/Tuberculosis-156.png,Tuberculosis
Tuberculosis/Tuberculosis-157.png,Tuberculosis
Tuberculosis/Tuberculosis-158.png,Tuberculosis
Tuberculosis/Tuberculosis-159.png,Tuberculosis
Tuberculosis/Tuberculosis-160.png,Tuberculosis
Tuberculosis/Tuberculosis-161.png,Tuberculosis
Tuberculosis/Tuberculosis-162.png,Tuberculosis
Tuberculosis/Tuberculosis-163.png,Tuberculosis
Tuberculosis/Tuberculosis-164.png,Tuberculosis
Tuberculosis/Tuberculosis-165.png,Tuberculosis
Tuberculosis/Tuberculosis-166.png,Tuberculosis
Tuberculosis/Tuberculosis-167.png,Tuberculosis
Tuberculosis/Tuberculosis-168.png,Tuberculosis
Tuberculosis/Tuberculosis-169.png,Tuberculosis
Tuberculosis/Tuberculosis-170.png,Tuberculosis
Tuberculosis/Tuberculosis-171.png,Tuberculosis
Tuberculosis/Tuberculosis-172.png,Tuberculosis
Tuberculosis/Tuberculosis-173.png,Tuberculosis
Tuberculosis/Tuberculosis-174.png,Tuberculosis
Tuberculosis/Tuberculosis-175.png,Tuberculosis
Tuberculosis/Tuberculosis-176.png,Tuberculosis
Tuberculosis/Tuberculosis-177.png,Tuberculosis
Tuberculosis/Tuberculosis-178.png,Tuberculosis
Tuberculosis/Tuberculosis-179.png,Tuberculosis
Tuberculosis/Tuberculosis-180.png,Tuberculosis
Tuberculosis/Tuberculosis-181.png,Tuberculosis
Tuberculosis/Tuberculosis-182.png,Tuberculosis
Tuberculosis/Tuberculosis-183.png,Tuberculosis
Tuberculosis/Tuberculosis-184.png,Tuberculosis
Tuberculosis/Tuberculosis-185.png,Tuberculosis
Tuberculosis/Tuberculosis-186.png,Tuberculosis
Tuberculosis/Tuberculosis-187.png,Tuberculosis
Tuberculosis/Tuberculosis-188.png,Tuberculosis
Tuberculosis/Tuberculosis-189.png,Tuberculosis
Tuberculosis/Tuberculosis-190.png,Tuberculosis
Tuberculosis/Tuberculosis-191.png,Tuberculosis
Tuberculosis/Tuberculosis-192.png,Tuberculosis
Tuberculosis/Tuberculosis-193.png,Tuberculosis
Tuberculosis/Tuberculosis-194.png,Tuberculosis
Tuberculosis/Tuberculosis-195.png,Tuberculosis
Tuberculosis/Tuberculosis-196.png,Tuberculosis
Tuberculosis/Tuberculosis-197.png,Tuberculosis
Tuberculosis/Tuberculosis-198.png,Tuberculosis
Tuberculosis/Tuberculosis-199.png,Tuberculosis
Tuberculosis/Tuberculosis-200.png,Tuberculosis
