filename,label
tuberculosis/Tuberculosis-10.png,Tuberculosis
tuberculosis/Tuberculosis-100.png,Tuberculosis
tuberculosis/Tuberculosis-101.png,Tuberculosis
tuberculosis/Tuberculosis-102.png,Tuberculosis
tuberculosis/Tuberculosis-103.png,Tuberculosis
tuberculosis/Tuberculosis-104.png,Tuberculosis
tuberculosis/Tuberculosis-105.png,Tuberculosis
tuberculosis/Tuberculosis-106.png,Tuberculosis
tuberculosis/Tuberculosis-107.png,Tuberculosis
tuberculosis/Tuberculosis-108.png,Tuberculosis
tuberculosis/Tuberculosis-109.png,Tuberculosis
tuberculosis/Tuberculosis-11.png,Tuberculosis
tuberculosis/Tuberculosis-110.png,Tuberculosis
tuberculosis/Tuberculosis-111.png,Tuberculosis
tuberculosis/Tuberculosis-112.png,Tuberculosis
tuberculosis/Tuberculosis-113.png,Tuberculosis
tuberculosis/Tuberculosis-114.png,Tuberculosis
tuberculosis/Tuberculosis-115.png,Tuberculosis
tuberculosis/Tuberculosis-116.png,Tuberculosis
tuberculosis/Tuberculosis-117.png,Tuberculosis
tuberculosis/Tuberculosis-118.png,Tuberculosis
tuberculosis/Tuberculosis-119.png,Tuberculosis
tuberculosis/Tuberculosis-12.png,Tuberculosis
tuberculosis/Tuberculosis-120.png,Tuberculosis
tuberculosis/Tuberculosis-121.png,Tuberculosis
tuberculosis/Tuberculosis-122.png,Tuberculosis
tuberculosis/Tuberculosis-123.png,Tuberculosis
tuberculosis/Tuberculosis-124.png,Tuberculosis
tuberculosis/Tuberculosis-125.png,Tuberculosis
tuberculosis/Tuberculosis-126.png,Tuberculosis
tuberculosis/Tuberculosis-127.png,Tuberculosis
tuberculosis/Tuberculosis-128.png,Tuberculosis
tuberculosis/Tuberculosis-129.png,Tuberculosis
tuberculosis/Tuberculosis-13.png,Tuberculosis
tuberculosis/Tuberculosis-130.png,Tuberculosis
tuberculosis/Tuberculosis-131.png,Tuberculosis
tuberculosis/Tuberculosis-132.png,Tuberculosis
tuberculosis/Tuberculosis-133.png,Tuberculosis
tuberculosis/Tuberculosis-134.png,Tuberculosis
tuberculosis/Tuberculosis-135.png,Tuberculosis
tuberculosis/Tuberculosis-136.png,Tuberculosis
tuberculosis/Tuberculosis-137.png,Tuberculosis
tuberculosis/Tuberculosis-138.png,Tuberculosis
tuberculosis/Tuberculosis-139.png,Tuberculosis
tuberculosis/Tuberculosis-14.png,Tuberculosis
tuberculosis/Tuberculosis-140.png,Tuberculosis
tuberculosis/Tuberculosis-141.png,Tuberculosis
tuberculosis/Tuberculosis-142.png,Tuberculosis
tuberculosis/Tuberculosis-143.png,Tuberculosis
tuberculosis/Tuberculosis-144.png,Tuberculosis
tuberculosis/Tuberculosis-145.png,Tuberculosis
tuberculosis/Tuberculosis-146.png,Tuberculosis
tuberculosis/Tuberculosis-147.png,Tuberculosis
tuberculosis/Tuberculosis-148.png,Tuberculosis
tuberculosis/Tuberculosis-149.png,Tuberculosis
tuberculosis/Tuberculosis-15.png,Tuberculosis
tuberculosis/Tuberculosis-150.png,Tuberculosis
tuberculosis/Tuberculosis-151.png,Tuberculosis
tuberculosis/Tuberculosis-152.png,Tuberculosis
tuberculosis/Tuberculosis-153.png,Tuberculosis
tuberculosis/Tuberculosis-154.png,Tuberculosis
tuberculosis/Tuberculosis-155.png,Tuberculosis
tuberculosis/Tuberculosis-156.png,Tuberculosis
tuberculosis/Tuberculosis-157.png,Tuberculosis
tuberculosis/Tuberculosis-158.png,Tuberculosis
tuberculosis/Tuberculosis-159.png,Tuberculosis
tuberculosis/Tuberculosis-16.png,Tuberculosis
tuberculosis/Tuberculosis-160.png,Tuberculosis
tuberculosis/Tuberculosis-161.png,Tuberculosis
tuberculosis/Tuberculosis-162.png,Tuberculosis
tuberculosis/Tuberculosis-163.png,Tuberculosis
tuberculosis/Tuberculosis-164.png,Tuberculosis
tuberculosis/Tuberculosis-165.png,Tuberculosis
tuberculosis/Tuberculosis-166.png,Tuberculosis
tuberculosis/Tuberculosis-167.png,Tuberculosis
tuberculosis/Tuberculosis-168.png,Tuberculosis
tuberculosis/Tuberculosis-169.png,Tuberculosis
tuberculosis/Tuberculosis-17.png,Tuberculosis
tuberculosis/Tuberculosis-170.png,Tuberculosis
tuberculosis/Tuberculosis-171.png,Tuberculosis
tuberculosis/Tuberculosis-172.png,Tuberculosis
tuberculosis/Tuberculosis-173.png,Tuberculosis
tuberculosis/Tuberculosis-174.png,Tuberculosis
tuberculosis/Tuberculosis-175.png,Tuberculosis
tuberculosis/Tuberculosis-176.png,Tuberculosis
tuberculosis/Tuberculosis-177.png,Tuberculosis
tuberculosis/Tuberculosis-178.png,Tuberculosis
tuberculosis/Tuberculosis-179.png,Tuberculosis
tuberculosis/Tuberculosis-18.png,Tuberculosis
tuberculosis/Tuberculosis-180.png,Tuberculosis
tuberculosis/Tuberculosis-181.png,Tuberculosis
tuberculosis/Tuberculosis-182.png,Tuberculosis
tuberculosis/Tuberculosis-183.png,Tuberculosis
tuberculosis/Tuberculosis-184.png,Tuberculosis
tuberculosis/Tuberculosis-185.png,Tuberculosis
tuberculosis/Tuberculosis-186.png,Tuberculosis
tuberculosis/Tuberculosis-187.png,Tuberculosis
tuberculosis/Tuberculosis-188.png,Tuberculosis
tuberculosis/Tuberculosis-189.png,Tuberculosis
tuberculosis/Tuberculosis-19.png,Tuberculosis
tuberculosis/Tuberculosis-190.png,Tuberculosis
tuberculosis/Tuberculosis-191.png,Tuberculosis
tuberculosis/Tuberculosis-192.png,Tuberculosis
tuberculosis/Tuberculosis-193.png,Tuberculosis
tuberculosis/Tuberculosis-194.png,Tuberculosis
tuberculosis/Tuberculosis-195.png,Tuberculosis
tuberculosis/Tuberculosis-196.png,Tuberculosis
tuberculosis/Tuberculosis-197.png,Tuberculosis
tuberculosis/Tuberculosis-198.png,Tuberculosis
tuberculosis/Tuberculosis-199.png,Tuberculosis
tuberculosis/Tuberculosis-2.png,Tuberculosis
tuberculosis/Tuberculosis-20.png,Tuberculosis
tuberculosis/Tuberculosis-200.png,Tuberculosis
tuberculosis/Tuberculosis-21.png,Tuberculosis
tuberculosis/Tuberculosis-22.png,Tuberculosis
tuberculosis/Tuberculosis-23.png,Tuberculosis
tuberculosis/Tuberculosis-24.png,Tuberculosis
tuberculosis/Tuberculosis-25.png,Tuberculosis
tuberculosis/Tuberculosis-26.png,Tuberculosis
tuberculosis/Tuberculosis-27.png,Tuberculosis
tuberculosis/Tuberculosis-28.png,Tuberculosis
tuberculosis/Tuberculosis-29.png,Tuberculosis
tuberculosis/Tuberculosis-3.png,Tuberculosis
tuberculosis/Tuberculosis-30.png,Tuberculosis
tuberculosis/Tuberculosis-31.png,Tuberculosis
tuberculosis/Tuberculosis-32.png,Tuberculosis
tuberculosis/Tuberculosis-33.png,Tuberculosis
tuberculosis/Tuberculosis-34.png,Tuberculosis
tuberculosis/Tuberculosis-35.png,Tuberculosis
tuberculosis/Tuberculosis-36.png,Tuberculosis
tuberculosis/Tuberculosis-37.png,Tuberculosis
tuberculosis/Tuberculosis-38.png,Tuberculosis
tuberculosis/Tuberculosis-39.png,Tuberculosis
tuberculosis/Tuberculosis-4.png,Tuberculosis
tuberculosis/Tuberculosis-40.png,Tuberculosis
tuberculosis/Tuberculosis-41.png,Tuberculosis
tuberculosis/Tuberculosis-42.png,Tuberculosis
tuberculosis/Tuberculosis-43.png,Tuberculosis
tuberculosis/Tuberculosis-44.png,Tuberculosis
tuberculosis/Tuberculosis-45.png,Tuberculosis
tuberculosis/Tuberculosis-46.png,Tuberculosis
tuberculosis/Tuberculosis-47.png,Tuberculosis
tuberculosis/Tuberculosis-48.png,Tuberculosis
tuberculosis/Tuberculosis-49.png,Tuberculosis
tuberculosis/Tuberculosis-5.png,Tuberculosis
tuberculosis/Tuberculosis-50.png,Tuberculosis
tuberculosis/Tuberculosis-51.png,Tuberculosis
tuberculosis/Tuberculosis-52.png,Tuberculosis
tuberculosis/Tuberculosis-53.png,Tuberculosis
tuberculosis/Tuberculosis-54.png,Tuberculosis
tuberculosis/Tuberculosis-55.png,Tuberculosis
tuberculosis/Tuberculosis-56.png,Tuberculosis
tuberculosis/Tuberculosis-57.png,Tuberculosis
tuberculosis/Tuberculosis-58.png,Tuberculosis
tuberculosis/Tuberculosis-59.png,Tuberculosis
tuberculosis/Tuberculosis-6.png,Tuberculosis
tuberculosis/Tuberculosis-60.png,Tuberculosis
tuberculosis/Tuberculosis-61.png,Tuberculosis
tuberculosis/Tuberculosis-62.png,Tuberculosis
tuberculosis/Tuberculosis-63.png,Tuberculosis
tuberculosis/Tuberculosis-64.png,Tuberculosis
tuberculosis/Tuberculosis-65.png,Tuberculosis
tuberculosis/Tuberculosis-66.png,Tuberculosis
tuberculosis/Tuberculosis-67.png,Tuberculosis
tuberculosis/Tuberculosis-68.png,Tuberculosis
tuberculosis/Tuberculosis-69.png,Tuberculosis
tuberculosis/Tuberculosis-7.png,Tuberculosis
tuberculosis/Tuberculosis-70.png,Tuberculosis
tuberculosis/Tuberculosis-71.png,Tuberculosis
tuberculosis/Tuberculosis-72.png,Tuberculosis
tuberculosis/Tuberculosis-73.png,Tuberculosis
tuberculosis/Tuberculosis-74.png,Tuberculosis
tuberculosis/Tuberculosis-75.png,Tuberculosis
tuberculosis/Tuberculosis-76.png,Tuberculosis
tuberculosis/Tuberculosis-77.png,Tuberculosis
tuberculosis/Tuberculosis-78.png,Tuberculosis
tuberculosis/Tuberculosis-79.png,Tuberculosis
tuberculosis/Tuberculosis-8.png,Tuberculosis
tuberculosis/Tuberculosis-80.png,Tuberculosis
tuberculosis/Tuberculosis-81.png,Tuberculosis
tuberculosis/Tuberculosis-82.png,Tuberculosis
tuberculosis/Tuberculosis-83.png,Tuberculosis
tuberculosis/Tuberculosis-84.png,Tuberculosis
tuberculosis/Tuberculosis-85.png,Tuberculosis
tuberculosis/Tuberculosis-86.png,Tuberculosis
tuberculosis/Tuberculosis-87.png,Tuberculosis
tuberculosis/Tuberculosis-88.png,Tuberculosis
tuberculosis/Tuberculosis-89.png,Tuberculosis
tuberculosis/Tuberculosis-9.png,Tuberculosis
tuberculosis/Tuberculosis-90.png,Tuberculosis
tuberculosis/Tuberculosis-91.png,Tuberculosis
tuberculosis/Tuberculosis-92.png,Tuberculosis
tuberculosis/Tuberculosis-93.png,Tuberculosis
tuberculosis/Tuberculosis-94.png,Tuberculosis
tuberculosis/Tuberculosis-95.png,Tuberculosis
tuberculosis/Tuberculosis-96.png,Tuberculosis
tuberculosis/Tuberculosis-97.png,Tuberculosis
tuberculosis/Tuberculosis-98.png,Tuberculosis
tuberculosis/Tuberculosis-99.png,Tuberculosis
